cell_id,lat,lon
55.5000_-106.0000,55.5,-106.0
55.5000_-106.5000,55.5,-106.5
55.5000_-107.0000,55.5,-107.0
55.5000_-107.5000,55.5,-107.5
55.5000_-108.0000,55.5,-108.0
55.5000_-108.5000,55.5,-108.5
55.5000_-109.0000,55.5,-109.0
55.5000_-109.5000,55.5,-109.5
55.5000_-110.0000,55.5,-110.0
55.5000_-110.5000,55.5,-110.5
55.5000_-111.0000,55.5,-111.0
55.5000_-111.5000,55.5,-111.5
55.5000_-112.0000,55.5,-112.0
55.5000_-112.5000,55.5,-112.5
55.5000_-113.0000,55.5,-113.0
55.5000_-113.5000,55.5,-113.5
55.5000_-114.0000,55.5,-114.0
55.5000_-114.5000,55.5,-114.5
55.5000_-115.0000,55.5,-115.0
55.5000_-115.5000,55.5,-115.5
55.5000_-116.0000,55.5,-116.0
55.5000_-116.5000,55.5,-116.5
55.5000_-117.0000,55.5,-117.0
55.5000_-117.5000,55.5,-117.5
55.5000_-118.0000,55.5,-118.0
55.5000_-118.5000,55.5,-118.5
55.5000_-119.0000,55.5,-119.0
55.5000_-119.5000,55.5,-119.5
55.5000_-120.0000,55.5,-120.0
55.5000_-120.5000,55.5,-120.5
55.5000_-121.0000,55.5,-121.0
55.5000_-121.5000,55.5,-121.5
55.5000_-122.0000,55.5,-122.0
55.5000_-122.5000,55.5,-122.5
55.5000_-123.0000,55.5,-123.0
55.5000_-123.5000,55.5,-123.5
55.5000_-124.0000,55.5,-124.0
55.5000_-124.5000,55.5,-124.5
55.5000_-125.0000,55.5,-125.0
55.5000_-125.5000,55.5,-125.5
55.5000_-126.0000,55.5,-126.0
55.5000_-126.5000,55.5,-126.5
55.5000_-127.0000,55.5,-127.0
55.5000_-127.5000,55.5,-127.5
55.5000_-128.0000,55.5,-128.0
55.5000_-128.5000,55.5,-128.5
55.5000_-129.0000,55.5,-129.0
55.5000_-129.5000,55.5,-129.5
55.5000_-130.0000,55.5,-130.0
55.5000_-60.5000,55.5,-60.5
55.5000_-61.0000,55.5,-61.0
55.5000_-61.5000,55.5,-61.5
55.5000_-62.0000,55.5,-62.0
55.5000_-62.5000,55.5,-62.5
55.5000_-63.0000,55.5,-63.0
55.5000_-63.5000,55.5,-63.5
55.5000_-64.0000,55.5,-64.0
55.5000_-64.5000,55.5,-64.5
55.5000_-65.0000,55.5,-65.0
55.5000_-65.5000,55.5,-65.5
55.5000_-66.0000,55.5,-66.0
55.5000_-66.5000,55.5,-66.5
55.5000_-67.0000,55.5,-67.0
55.5000_-67.5000,55.5,-67.5
55.5000_-68.0000,55.5,-68.0
55.5000_-68.5000,55.5,-68.5
55.5000_-69.0000,55.5,-69.0
55.5000_-69.5000,55.5,-69.5
55.5000_-70.0000,55.5,-70.0
55.5000_-70.5000,55.5,-70.5
55.5000_-71.0000,55.5,-71.0
55.5000_-71.5000,55.5,-71.5
55.5000_-72.0000,55.5,-72.0
55.5000_-72.5000,55.5,-72.5
55.5000_-73.0000,55.5,-73.0
55.5000_-73.5000,55.5,-73.5
55.5000_-74.0000,55.5,-74.0
55.5000_-74.5000,55.5,-74.5
55.5000_-75.0000,55.5,-75.0
55.5000_-75.5000,55.5,-75.5
55.5000_-76.0000,55.5,-76.0
55.5000_-76.5000,55.5,-76.5
55.5000_-77.0000,55.5,-77.0
55.5000_-77.5000,55.5,-77.5
55.5000_-85.5000,55.5,-85.5
55.5000_-86.0000,55.5,-86.0
55.5000_-86.5000,55.5,-86.5
55.5000_-87.0000,55.5,-87.0
55.5000_-87.5000,55.5,-87.5
55.5000_-88.0000,55.5,-88.0
55.5000_-88.5000,55.5,-88.5
55.5000_-89.0000,55.5,-89.0
55.5000_-89.5000,55.5,-89.5
55.5000_-90.0000,55.5,-90.0
55.5000_-90.5000,55.5,-90.5
55.5000_-91.0000,55.5,-91.0
55.5000_-91.5000,55.5,-91.5
55.5000_-92.0000,55.5,-92.0
55.5000_-92.5000,55.5,-92.5
55.5000_-93.0000,55.5,-93.0
55.5000_-93.5000,55.5,-93.5
55.5000_-94.0000,55.5,-94.0
55.5000_-94.5000,55.5,-94.5
55.5000_-95.0000,55.5,-95.0
55.5000_-95.5000,55.5,-95.5
55.5000_-96.0000,55.5,-96.0
55.5000_-96.5000,55.5,-96.5
55.5000_-97.0000,55.5,-97.0
55.5000_-97.5000,55.5,-97.5
55.5000_-98.0000,55.5,-98.0
55.5000_-98.5000,55.5,-98.5
55.5000_-99.0000,55.5,-99.0
55.5000_-99.5000,55.5,-99.5
56.0000_-100.0000,56.0,-100.0
56.0000_-100.5000,56.0,-100.5
56.0000_-101.0000,56.0,-101.0
56.0000_-101.5000,56.0,-101.5
56.0000_-102.0000,56.0,-102.0
56.0000_-102.5000,56.0,-102.5
56.0000_-103.0000,56.0,-103.0
56.0000_-103.5000,56.0,-103.5
56.0000_-104.0000,56.0,-104.0
56.0000_-104.5000,56.0,-104.5
56.0000_-105.0000,56.0,-105.0
56.0000_-105.5000,56.0,-105.5
56.0000_-106.0000,56.0,-106.0
56.0000_-106.5000,56.0,-106.5
56.0000_-107.0000,56.0,-107.0
56.0000_-107.5000,56.0,-107.5
56.0000_-108.0000,56.0,-108.0
56.0000_-108.5000,56.0,-108.5
56.0000_-109.0000,56.0,-109.0
56.0000_-109.5000,56.0,-109.5
56.0000_-110.0000,56.0,-110.0
56.0000_-110.5000,56.0,-110.5
56.0000_-111.0000,56.0,-111.0
56.0000_-111.5000,56.0,-111.5
56.0000_-112.0000,56.0,-112.0
56.0000_-112.5000,56.0,-112.5
56.0000_-113.0000,56.0,-113.0
56.0000_-113.5000,56.0,-113.5
56.0000_-114.0000,56.0,-114.0
56.0000_-114.5000,56.0,-114.5
56.0000_-115.0000,56.0,-115.0
56.0000_-115.5000,56.0,-115.5
56.0000_-116.0000,56.0,-116.0
56.0000_-116.5000,56.0,-116.5
56.0000_-117.0000,56.0,-117.0
56.0000_-117.5000,56.0,-117.5
56.0000_-118.0000,56.0,-118.0
56.0000_-118.5000,56.0,-118.5
56.0000_-119.0000,56.0,-119.0
56.0000_-119.5000,56.0,-119.5
56.0000_-120.0000,56.0,-120.0
56.0000_-120.5000,56.0,-120.5
56.0000_-121.0000,56.0,-121.0
56.0000_-121.5000,56.0,-121.5
56.0000_-122.0000,56.0,-122.0
56.0000_-122.5000,56.0,-122.5
56.0000_-123.0000,56.0,-123.0
56.0000_-123.5000,56.0,-123.5
56.0000_-124.0000,56.0,-124.0
56.0000_-124.5000,56.0,-124.5
56.0000_-125.0000,56.0,-125.0
56.0000_-125.5000,56.0,-125.5
56.0000_-126.0000,56.0,-126.0
56.0000_-126.5000,56.0,-126.5
56.0000_-127.0000,56.0,-127.0
56.0000_-127.5000,56.0,-127.5
56.0000_-128.0000,56.0,-128.0
56.0000_-128.5000,56.0,-128.5
56.0000_-129.0000,56.0,-129.0
56.0000_-129.5000,56.0,-129.5
56.0000_-130.0000,56.0,-130.0
56.0000_-61.0000,56.0,-61.0
56.0000_-61.5000,56.0,-61.5
56.0000_-62.0000,56.0,-62.0
56.0000_-62.5000,56.0,-62.5
56.0000_-63.0000,56.0,-63.0
56.0000_-63.5000,56.0,-63.5
56.0000_-64.0000,56.0,-64.0
56.0000_-64.5000,56.0,-64.5
56.0000_-65.0000,56.0,-65.0
56.0000_-65.5000,56.0,-65.5
56.0000_-66.0000,56.0,-66.0
56.0000_-66.5000,56.0,-66.5
56.0000_-67.0000,56.0,-67.0
56.0000_-67.5000,56.0,-67.5
56.0000_-68.0000,56.0,-68.0
56.0000_-68.5000,56.0,-68.5
56.0000_-69.0000,56.0,-69.0
56.0000_-69.5000,56.0,-69.5
56.0000_-70.0000,56.0,-70.0
56.0000_-70.5000,56.0,-70.5
56.0000_-71.0000,56.0,-71.0
56.0000_-71.5000,56.0,-71.5
56.0000_-72.0000,56.0,-72.0
56.0000_-72.5000,56.0,-72.5
56.0000_-73.0000,56.0,-73.0
56.0000_-73.5000,56.0,-73.5
56.0000_-74.0000,56.0,-74.0
56.0000_-74.5000,56.0,-74.5
56.0000_-75.0000,56.0,-75.0
56.0000_-75.5000,56.0,-75.5
56.0000_-76.0000,56.0,-76.0
56.0000_-76.5000,56.0,-76.5
56.0000_-79.0000,56.0,-79.0
56.0000_-79.5000,56.0,-79.5
56.0000_-80.0000,56.0,-80.0
56.0000_-87.0000,56.0,-87.0
56.0000_-87.5000,56.0,-87.5
56.0000_-88.0000,56.0,-88.0
56.0000_-88.5000,56.0,-88.5
56.0000_-89.0000,56.0,-89.0
56.0000_-89.5000,56.0,-89.5
56.0000_-90.0000,56.0,-90.0
56.0000_-90.5000,56.0,-90.5
56.0000_-91.0000,56.0,-91.0
56.0000_-91.5000,56.0,-91.5
56.0000_-92.0000,56.0,-92.0
56.0000_-92.5000,56.0,-92.5
56.0000_-93.0000,56.0,-93.0
56.0000_-93.5000,56.0,-93.5
56.0000_-94.0000,56.0,-94.0
56.0000_-94.5000,56.0,-94.5
56.0000_-95.0000,56.0,-95.0
56.0000_-95.5000,56.0,-95.5
56.0000_-96.0000,56.0,-96.0
56.0000_-96.5000,56.0,-96.5
56.0000_-97.0000,56.0,-97.0
56.0000_-97.5000,56.0,-97.5
56.0000_-98.0000,56.0,-98.0
56.0000_-98.5000,56.0,-98.5
56.0000_-99.0000,56.0,-99.0
56.0000_-99.5000,56.0,-99.5
56.5000_-100.0000,56.5,-100.0
56.5000_-100.5000,56.5,-100.5
56.5000_-101.0000,56.5,-101.0
56.5000_-101.5000,56.5,-101.5
56.5000_-102.0000,56.5,-102.0
56.5000_-102.5000,56.5,-102.5
56.5000_-103.0000,56.5,-103.0
56.5000_-103.5000,56.5,-103.5
56.5000_-104.0000,56.5,-104.0
56.5000_-104.5000,56.5,-104.5
56.5000_-105.0000,56.5,-105.0
56.5000_-105.5000,56.5,-105.5
56.5000_-106.0000,56.5,-106.0
56.5000_-106.5000,56.5,-106.5
56.5000_-107.0000,56.5,-107.0
56.5000_-107.5000,56.5,-107.5
56.5000_-108.0000,56.5,-108.0
56.5000_-108.5000,56.5,-108.5
56.5000_-109.0000,56.5,-109.0
56.5000_-109.5000,56.5,-109.5
56.5000_-110.0000,56.5,-110.0
56.5000_-110.5000,56.5,-110.5
56.5000_-111.0000,56.5,-111.0
56.5000_-111.5000,56.5,-111.5
56.5000_-112.0000,56.5,-112.0
56.5000_-112.5000,56.5,-112.5
56.5000_-113.0000,56.5,-113.0
56.5000_-113.5000,56.5,-113.5
56.5000_-114.0000,56.5,-114.0
56.5000_-114.5000,56.5,-114.5
56.5000_-115.0000,56.5,-115.0
56.5000_-115.5000,56.5,-115.5
56.5000_-116.0000,56.5,-116.0
56.5000_-116.5000,56.5,-116.5
56.5000_-117.0000,56.5,-117.0
56.5000_-117.5000,56.5,-117.5
56.5000_-118.0000,56.5,-118.0
56.5000_-118.5000,56.5,-118.5
56.5000_-119.0000,56.5,-119.0
56.5000_-119.5000,56.5,-119.5
56.5000_-120.0000,56.5,-120.0
56.5000_-120.5000,56.5,-120.5
56.5000_-121.0000,56.5,-121.0
56.5000_-121.5000,56.5,-121.5
56.5000_-122.0000,56.5,-122.0
56.5000_-122.5000,56.5,-122.5
56.5000_-123.0000,56.5,-123.0
56.5000_-123.5000,56.5,-123.5
56.5000_-124.0000,56.5,-124.0
56.5000_-124.5000,56.5,-124.5
56.5000_-125.0000,56.5,-125.0
56.5000_-125.5000,56.5,-125.5
56.5000_-126.0000,56.5,-126.0
56.5000_-126.5000,56.5,-126.5
56.5000_-127.0000,56.5,-127.0
56.5000_-127.5000,56.5,-127.5
56.5000_-128.0000,56.5,-128.0
56.5000_-128.5000,56.5,-128.5
56.5000_-129.0000,56.5,-129.0
56.5000_-129.5000,56.5,-129.5
56.5000_-130.0000,56.5,-130.0
56.5000_-130.5000,56.5,-130.5
56.5000_-131.0000,56.5,-131.0
56.5000_-131.5000,56.5,-131.5
56.5000_-61.5000,56.5,-61.5
56.5000_-62.0000,56.5,-62.0
56.5000_-62.5000,56.5,-62.5
56.5000_-63.0000,56.5,-63.0
56.5000_-63.5000,56.5,-63.5
56.5000_-64.0000,56.5,-64.0
56.5000_-64.5000,56.5,-64.5
56.5000_-65.0000,56.5,-65.0
56.5000_-65.5000,56.5,-65.5
56.5000_-66.0000,56.5,-66.0
56.5000_-66.5000,56.5,-66.5
56.5000_-67.0000,56.5,-67.0
56.5000_-67.5000,56.5,-67.5
56.5000_-68.0000,56.5,-68.0
56.5000_-68.5000,56.5,-68.5
56.5000_-69.0000,56.5,-69.0
56.5000_-69.5000,56.5,-69.5
56.5000_-70.0000,56.5,-70.0
56.5000_-70.5000,56.5,-70.5
56.5000_-71.0000,56.5,-71.0
56.5000_-71.5000,56.5,-71.5
56.5000_-72.0000,56.5,-72.0
56.5000_-72.5000,56.5,-72.5
56.5000_-73.0000,56.5,-73.0
56.5000_-73.5000,56.5,-73.5
56.5000_-74.0000,56.5,-74.0
56.5000_-74.5000,56.5,-74.5
56.5000_-75.0000,56.5,-75.0
56.5000_-75.5000,56.5,-75.5
56.5000_-76.0000,56.5,-76.0
56.5000_-76.5000,56.5,-76.5
56.5000_-77.5000,56.5,-77.5
56.5000_-79.0000,56.5,-79.0
56.5000_-79.5000,56.5,-79.5
56.5000_-88.0000,56.5,-88.0
56.5000_-88.5000,56.5,-88.5
56.5000_-89.0000,56.5,-89.0
56.5000_-89.5000,56.5,-89.5
56.5000_-90.0000,56.5,-90.0
56.5000_-90.5000,56.5,-90.5
56.5000_-91.0000,56.5,-91.0
56.5000_-91.5000,56.5,-91.5
56.5000_-92.0000,56.5,-92.0
56.5000_-92.5000,56.5,-92.5
56.5000_-93.0000,56.5,-93.0
56.5000_-93.5000,56.5,-93.5
56.5000_-94.0000,56.5,-94.0
56.5000_-94.5000,56.5,-94.5
56.5000_-95.0000,56.5,-95.0
56.5000_-95.5000,56.5,-95.5
56.5000_-96.0000,56.5,-96.0
56.5000_-96.5000,56.5,-96.5
56.5000_-97.0000,56.5,-97.0
56.5000_-97.5000,56.5,-97.5
56.5000_-98.0000,56.5,-98.0
56.5000_-98.5000,56.5,-98.5
56.5000_-99.0000,56.5,-99.0
56.5000_-99.5000,56.5,-99.5
57.0000_-100.0000,57.0,-100.0
57.0000_-100.5000,57.0,-100.5
57.0000_-101.0000,57.0,-101.0
57.0000_-101.5000,57.0,-101.5
57.0000_-102.0000,57.0,-102.0
57.0000_-102.5000,57.0,-102.5
57.0000_-103.0000,57.0,-103.0
57.0000_-103.5000,57.0,-103.5
57.0000_-104.0000,57.0,-104.0
57.0000_-104.5000,57.0,-104.5
57.0000_-105.0000,57.0,-105.0
57.0000_-105.5000,57.0,-105.5
57.0000_-106.0000,57.0,-106.0
57.0000_-106.5000,57.0,-106.5
57.0000_-107.0000,57.0,-107.0
57.0000_-107.5000,57.0,-107.5
57.0000_-108.0000,57.0,-108.0
57.0000_-108.5000,57.0,-108.5
57.0000_-109.0000,57.0,-109.0
57.0000_-109.5000,57.0,-109.5
57.0000_-110.0000,57.0,-110.0
57.0000_-110.5000,57.0,-110.5
57.0000_-111.0000,57.0,-111.0
57.0000_-111.5000,57.0,-111.5
57.0000_-112.0000,57.0,-112.0
57.0000_-112.5000,57.0,-112.5
57.0000_-113.0000,57.0,-113.0
57.0000_-113.5000,57.0,-113.5
57.0000_-114.0000,57.0,-114.0
57.0000_-114.5000,57.0,-114.5
57.0000_-115.0000,57.0,-115.0
57.0000_-115.5000,57.0,-115.5
57.0000_-116.0000,57.0,-116.0
57.0000_-116.5000,57.0,-116.5
57.0000_-117.0000,57.0,-117.0
57.0000_-117.5000,57.0,-117.5
57.0000_-118.0000,57.0,-118.0
57.0000_-118.5000,57.0,-118.5
57.0000_-119.0000,57.0,-119.0
57.0000_-119.5000,57.0,-119.5
57.0000_-120.0000,57.0,-120.0
57.0000_-120.5000,57.0,-120.5
57.0000_-121.0000,57.0,-121.0
57.0000_-121.5000,57.0,-121.5
57.0000_-122.0000,57.0,-122.0
57.0000_-122.5000,57.0,-122.5
57.0000_-123.0000,57.0,-123.0
57.0000_-123.5000,57.0,-123.5
57.0000_-124.0000,57.0,-124.0
57.0000_-124.5000,57.0,-124.5
57.0000_-125.0000,57.0,-125.0
57.0000_-125.5000,57.0,-125.5
57.0000_-126.0000,57.0,-126.0
57.0000_-126.5000,57.0,-126.5
57.0000_-127.0000,57.0,-127.0
57.0000_-127.5000,57.0,-127.5
57.0000_-128.0000,57.0,-128.0
57.0000_-128.5000,57.0,-128.5
57.0000_-129.0000,57.0,-129.0
57.0000_-129.5000,57.0,-129.5
57.0000_-130.0000,57.0,-130.0
57.0000_-130.5000,57.0,-130.5
57.0000_-131.0000,57.0,-131.0
57.0000_-131.5000,57.0,-131.5
57.0000_-132.0000,57.0,-132.0
57.0000_-61.5000,57.0,-61.5
57.0000_-62.0000,57.0,-62.0
57.0000_-62.5000,57.0,-62.5
57.0000_-63.0000,57.0,-63.0
57.0000_-63.5000,57.0,-63.5
57.0000_-64.0000,57.0,-64.0
57.0000_-64.5000,57.0,-64.5
57.0000_-65.0000,57.0,-65.0
57.0000_-65.5000,57.0,-65.5
57.0000_-66.0000,57.0,-66.0
57.0000_-66.5000,57.0,-66.5
57.0000_-67.0000,57.0,-67.0
57.0000_-67.5000,57.0,-67.5
57.0000_-68.0000,57.0,-68.0
57.0000_-68.5000,57.0,-68.5
57.0000_-69.0000,57.0,-69.0
57.0000_-69.5000,57.0,-69.5
57.0000_-70.0000,57.0,-70.0
57.0000_-70.5000,57.0,-70.5
57.0000_-71.0000,57.0,-71.0
57.0000_-71.5000,57.0,-71.5
57.0000_-72.0000,57.0,-72.0
57.0000_-72.5000,57.0,-72.5
57.0000_-73.0000,57.0,-73.0
57.0000_-73.5000,57.0,-73.5
57.0000_-74.0000,57.0,-74.0
57.0000_-74.5000,57.0,-74.5
57.0000_-75.0000,57.0,-75.0
57.0000_-75.5000,57.0,-75.5
57.0000_-76.0000,57.0,-76.0
57.0000_-76.5000,57.0,-76.5
57.0000_-89.5000,57.0,-89.5
57.0000_-90.0000,57.0,-90.0
57.0000_-90.5000,57.0,-90.5
57.0000_-91.0000,57.0,-91.0
57.0000_-91.5000,57.0,-91.5
57.0000_-92.0000,57.0,-92.0
57.0000_-92.5000,57.0,-92.5
57.0000_-93.0000,57.0,-93.0
57.0000_-93.5000,57.0,-93.5
57.0000_-94.0000,57.0,-94.0
57.0000_-94.5000,57.0,-94.5
57.0000_-95.0000,57.0,-95.0
57.0000_-95.5000,57.0,-95.5
57.0000_-96.0000,57.0,-96.0
57.0000_-96.5000,57.0,-96.5
57.0000_-97.0000,57.0,-97.0
57.0000_-97.5000,57.0,-97.5
57.0000_-98.0000,57.0,-98.0
57.0000_-98.5000,57.0,-98.5
57.0000_-99.0000,57.0,-99.0
57.0000_-99.5000,57.0,-99.5
57.5000_-100.0000,57.5,-100.0
57.5000_-100.5000,57.5,-100.5
57.5000_-101.0000,57.5,-101.0
57.5000_-101.5000,57.5,-101.5
57.5000_-102.0000,57.5,-102.0
57.5000_-102.5000,57.5,-102.5
57.5000_-103.0000,57.5,-103.0
57.5000_-103.5000,57.5,-103.5
57.5000_-104.0000,57.5,-104.0
57.5000_-104.5000,57.5,-104.5
57.5000_-105.0000,57.5,-105.0
57.5000_-105.5000,57.5,-105.5
57.5000_-106.0000,57.5,-106.0
57.5000_-106.5000,57.5,-106.5
57.5000_-107.0000,57.5,-107.0
57.5000_-107.5000,57.5,-107.5
57.5000_-108.0000,57.5,-108.0
57.5000_-108.5000,57.5,-108.5
57.5000_-109.0000,57.5,-109.0
57.5000_-109.5000,57.5,-109.5
57.5000_-110.0000,57.5,-110.0
57.5000_-110.5000,57.5,-110.5
57.5000_-111.0000,57.5,-111.0
57.5000_-111.5000,57.5,-111.5
57.5000_-112.0000,57.5,-112.0
57.5000_-112.5000,57.5,-112.5
57.5000_-113.0000,57.5,-113.0
57.5000_-113.5000,57.5,-113.5
57.5000_-114.0000,57.5,-114.0
57.5000_-114.5000,57.5,-114.5
57.5000_-115.0000,57.5,-115.0
57.5000_-115.5000,57.5,-115.5
57.5000_-116.0000,57.5,-116.0
57.5000_-116.5000,57.5,-116.5
57.5000_-117.0000,57.5,-117.0
57.5000_-117.5000,57.5,-117.5
57.5000_-118.0000,57.5,-118.0
57.5000_-118.5000,57.5,-118.5
57.5000_-119.0000,57.5,-119.0
57.5000_-119.5000,57.5,-119.5
57.5000_-120.0000,57.5,-120.0
57.5000_-120.5000,57.5,-120.5
57.5000_-121.0000,57.5,-121.0
57.5000_-121.5000,57.5,-121.5
57.5000_-122.0000,57.5,-122.0
57.5000_-122.5000,57.5,-122.5
57.5000_-123.0000,57.5,-123.0
57.5000_-123.5000,57.5,-123.5
57.5000_-124.0000,57.5,-124.0
57.5000_-124.5000,57.5,-124.5
57.5000_-125.0000,57.5,-125.0
57.5000_-125.5000,57.5,-125.5
57.5000_-126.0000,57.5,-126.0
57.5000_-126.5000,57.5,-126.5
57.5000_-127.0000,57.5,-127.0
57.5000_-127.5000,57.5,-127.5
57.5000_-128.0000,57.5,-128.0
57.5000_-128.5000,57.5,-128.5
57.5000_-129.0000,57.5,-129.0
57.5000_-129.5000,57.5,-129.5
57.5000_-130.0000,57.5,-130.0
57.5000_-130.5000,57.5,-130.5
57.5000_-131.0000,57.5,-131.0
57.5000_-131.5000,57.5,-131.5
57.5000_-132.0000,57.5,-132.0
57.5000_-132.5000,57.5,-132.5
57.5000_-61.5000,57.5,-61.5
57.5000_-62.0000,57.5,-62.0
57.5000_-62.5000,57.5,-62.5
57.5000_-63.0000,57.5,-63.0
57.5000_-63.5000,57.5,-63.5
57.5000_-64.0000,57.5,-64.0
57.5000_-64.5000,57.5,-64.5
57.5000_-65.0000,57.5,-65.0
57.5000_-65.5000,57.5,-65.5
57.5000_-66.0000,57.5,-66.0
57.5000_-66.5000,57.5,-66.5
57.5000_-67.0000,57.5,-67.0
57.5000_-67.5000,57.5,-67.5
57.5000_-68.0000,57.5,-68.0
57.5000_-68.5000,57.5,-68.5
57.5000_-69.0000,57.5,-69.0
57.5000_-69.5000,57.5,-69.5
57.5000_-70.0000,57.5,-70.0
57.5000_-70.5000,57.5,-70.5
57.5000_-71.0000,57.5,-71.0
57.5000_-71.5000,57.5,-71.5
57.5000_-72.0000,57.5,-72.0
57.5000_-72.5000,57.5,-72.5
57.5000_-73.0000,57.5,-73.0
57.5000_-73.5000,57.5,-73.5
57.5000_-74.0000,57.5,-74.0
57.5000_-74.5000,57.5,-74.5
57.5000_-75.0000,57.5,-75.0
57.5000_-75.5000,57.5,-75.5
57.5000_-76.0000,57.5,-76.0
57.5000_-76.5000,57.5,-76.5
57.5000_-80.0000,57.5,-80.0
57.5000_-92.5000,57.5,-92.5
57.5000_-93.0000,57.5,-93.0
57.5000_-93.5000,57.5,-93.5
57.5000_-94.0000,57.5,-94.0
57.5000_-94.5000,57.5,-94.5
57.5000_-95.0000,57.5,-95.0
57.5000_-95.5000,57.5,-95.5
57.5000_-96.0000,57.5,-96.0
57.5000_-96.5000,57.5,-96.5
57.5000_-97.0000,57.5,-97.0
57.5000_-97.5000,57.5,-97.5
57.5000_-98.0000,57.5,-98.0
57.5000_-98.5000,57.5,-98.5
57.5000_-99.0000,57.5,-99.0
57.5000_-99.5000,57.5,-99.5
58.0000_-100.0000,58.0,-100.0
58.0000_-100.5000,58.0,-100.5
58.0000_-101.0000,58.0,-101.0
58.0000_-101.5000,58.0,-101.5
58.0000_-102.0000,58.0,-102.0
58.0000_-102.5000,58.0,-102.5
58.0000_-103.0000,58.0,-103.0
58.0000_-103.5000,58.0,-103.5
58.0000_-104.0000,58.0,-104.0
58.0000_-104.5000,58.0,-104.5
58.0000_-105.0000,58.0,-105.0
58.0000_-105.5000,58.0,-105.5
58.0000_-106.0000,58.0,-106.0
58.0000_-106.5000,58.0,-106.5
58.0000_-107.0000,58.0,-107.0
58.0000_-107.5000,58.0,-107.5
58.0000_-108.0000,58.0,-108.0
58.0000_-108.5000,58.0,-108.5
58.0000_-109.0000,58.0,-109.0
58.0000_-109.5000,58.0,-109.5
58.0000_-110.0000,58.0,-110.0
58.0000_-110.5000,58.0,-110.5
58.0000_-111.0000,58.0,-111.0
58.0000_-111.5000,58.0,-111.5
58.0000_-112.0000,58.0,-112.0
58.0000_-112.5000,58.0,-112.5
58.0000_-113.0000,58.0,-113.0
58.0000_-113.5000,58.0,-113.5
58.0000_-114.0000,58.0,-114.0
58.0000_-114.5000,58.0,-114.5
58.0000_-115.0000,58.0,-115.0
58.0000_-115.5000,58.0,-115.5
58.0000_-116.0000,58.0,-116.0
58.0000_-116.5000,58.0,-116.5
58.0000_-117.0000,58.0,-117.0
58.0000_-117.5000,58.0,-117.5
58.0000_-118.0000,58.0,-118.0
58.0000_-118.5000,58.0,-118.5
58.0000_-119.0000,58.0,-119.0
58.0000_-119.5000,58.0,-119.5
58.0000_-120.0000,58.0,-120.0
58.0000_-120.5000,58.0,-120.5
58.0000_-121.0000,58.0,-121.0
58.0000_-121.5000,58.0,-121.5
58.0000_-122.0000,58.0,-122.0
58.0000_-122.5000,58.0,-122.5
58.0000_-123.0000,58.0,-123.0
58.0000_-123.5000,58.0,-123.5
58.0000_-124.0000,58.0,-124.0
58.0000_-124.5000,58.0,-124.5
58.0000_-125.0000,58.0,-125.0
58.0000_-125.5000,58.0,-125.5
58.0000_-126.0000,58.0,-126.0
58.0000_-126.5000,58.0,-126.5
58.0000_-127.0000,58.0,-127.0
58.0000_-127.5000,58.0,-127.5
58.0000_-128.0000,58.0,-128.0
58.0000_-128.5000,58.0,-128.5
58.0000_-129.0000,58.0,-129.0
58.0000_-129.5000,58.0,-129.5
58.0000_-130.0000,58.0,-130.0
58.0000_-130.5000,58.0,-130.5
58.0000_-131.0000,58.0,-131.0
58.0000_-131.5000,58.0,-131.5
58.0000_-132.0000,58.0,-132.0
58.0000_-132.5000,58.0,-132.5
58.0000_-133.0000,58.0,-133.0
58.0000_-62.0000,58.0,-62.0
58.0000_-62.5000,58.0,-62.5
58.0000_-63.0000,58.0,-63.0
58.0000_-63.5000,58.0,-63.5
58.0000_-64.0000,58.0,-64.0
58.0000_-64.5000,58.0,-64.5
58.0000_-65.0000,58.0,-65.0
58.0000_-65.5000,58.0,-65.5
58.0000_-66.0000,58.0,-66.0
58.0000_-66.5000,58.0,-66.5
58.0000_-67.0000,58.0,-67.0
58.0000_-67.5000,58.0,-67.5
58.0000_-68.0000,58.0,-68.0
58.0000_-68.5000,58.0,-68.5
58.0000_-69.0000,58.0,-69.0
58.0000_-69.5000,58.0,-69.5
58.0000_-70.0000,58.0,-70.0
58.0000_-70.5000,58.0,-70.5
58.0000_-71.0000,58.0,-71.0
58.0000_-71.5000,58.0,-71.5
58.0000_-72.0000,58.0,-72.0
58.0000_-72.5000,58.0,-72.5
58.0000_-73.0000,58.0,-73.0
58.0000_-73.5000,58.0,-73.5
58.0000_-74.0000,58.0,-74.0
58.0000_-74.5000,58.0,-74.5
58.0000_-75.0000,58.0,-75.0
58.0000_-75.5000,58.0,-75.5
58.0000_-76.0000,58.0,-76.0
58.0000_-76.5000,58.0,-76.5
58.0000_-77.0000,58.0,-77.0
58.0000_-93.0000,58.0,-93.0
58.0000_-93.5000,58.0,-93.5
58.0000_-94.0000,58.0,-94.0
58.0000_-94.5000,58.0,-94.5
58.0000_-95.0000,58.0,-95.0
58.0000_-95.5000,58.0,-95.5
58.0000_-96.0000,58.0,-96.0
58.0000_-96.5000,58.0,-96.5
58.0000_-97.0000,58.0,-97.0
58.0000_-97.5000,58.0,-97.5
58.0000_-98.0000,58.0,-98.0
58.0000_-98.5000,58.0,-98.5
58.0000_-99.0000,58.0,-99.0
58.0000_-99.5000,58.0,-99.5
